;name;year;certificate;runtime;genre;rating;metascore;text-muted;director;stars
27;Rudy;1993;PG;114;['Biography', ' Drama', ' Sport            '];7.5;71;Rudy has always been told that he was too small to play college football. But he is determined to overcome the odds and fulfill his dream of playing for Notre Dame.;['David Anspaugh', None];['Sean Astin', 'Jon Favreau', 'Ned Beatty', 'Greta Lind']
28;Jusqu'au bout du rêve;1989;Tous Public;107;['Drama', ' Family', ' Fantasy            '];7.5;57;Iowa farmer Ray Kinsella is inspired by a voice he can't ignore to pursue a dream he can hardly believe. Supported by his wife, Ray begins the quest by turning his ordinary cornfield into a place where dreams can come true.;['Phil Alden Robinson', None];['Kevin Costner', 'James Earl Jones', 'Ray Liotta', 'Amy Madigan']
29;Le Grand Bleu;1988;Tous publics;168;['Adventure', ' Drama', ' Sport            '];7.5;35;The rivalry between Enzo and Jacques, two childhood friends and now world-renowned free divers, becomes a beautiful and perilous journey into oneself and the unknown.;['Luc Besson', None];['Jean-Marc Barr', 'Jean Reno', 'Rosanna Arquette', 'Paul Shenar']
30;Un jour aux courses;1937;Tous Public;111;['Comedy', ' Family', ' Musical            '];7.5;-1;A veterinarian posing as a doctor teams with a singer and his friends as they struggle to save an upstate New York sanitarium with the help of a misfit racehorse.;['Sam Wood', None];['Groucho Marx', 'Chico Marx', 'Harpo Marx', 'Allan Jones']
31;Plumes de cheval;1932;Tous Public;68;['Comedy', ' Family', ' Musical            '];7.5;83;Quincy Adams Wagstaff, Huxley University's new president, accidentally hires bumblers Baravelli and Pinky to help his school win the big football game against their rival, Darwin University.;['Norman Z. McLeod', None];['Groucho Marx', 'Chico Marx', 'Harpo Marx', 'The Marx Brothers']
32;La Dame de Katwe;2016;Tous Public;124;['Biography', ' Drama', ' Sport            '];7.4;73;A Ugandan girl sees her world rapidly change after being introduced to the game of chess.;['Mira Nair', None];"['Madina Nalwanga', 'David Oyelowo', ""Lupita Nyong'o"", 'Martin Kabanza']"
33;Le grand jeu;2017;Tous publics;140;['Biography', ' Crime', ' Drama            '];7.4;71;The true story of Molly Bloom, an Olympic-class skier who ran the world's most exclusive high-stakes poker game and became an FBI target.;['Aaron Sorkin', None];['Jessica Chastain', 'Idris Elba', 'Kevin Costner', 'Michael Cera']
34;McFarland, USA;2015;PG;129;['Biography', ' Drama', ' Sport            '];7.4;60;Jim White moves his family after losing his last job as a football coach, and at his new school he turns seven disappointing students into one of the best cross-country teams in the region.;['Niki Caro', None];['Kevin Costner', 'Maria Bello', 'Ramiro Rodriguez', 'Carlos Pratts']
35;Un parcours de légende;2005;Tous publics;120;['Biography', ' Drama', ' Sport            '];7.4;55;In the 1913 U.S. Open, twenty-year-old Francis Ouimet played golf against his idol, 1900 U.S. Open champion, Englishman Harry Vardon.;['Bill Paxton', None];['Shia LaBeouf', 'Stephen Dillane', 'Elias Koteas', 'James Paxton']
36;Hooligans;2005;16;109;['Crime', ' Drama', ' Sport            '];7.4;55;A wrongfully expelled Harvard undergrad moves to London, where he is introduced to the violent underworld of football hooliganism.;['Lexi Alexander', None];['Elijah Wood', 'Charlie Hunnam', 'Claire Forlani', 'Marc Warren']
37;Miracle;2004;Tous Public;135;['Biography', ' Drama', ' History            '];7.4;68;The true story of Herb Brooks, the player-turned-coach who led the 1980 U.S. Olympic hockey team to victory over the seemingly invincible Soviet squad.;"[""Gavin O'Connor"", None]";['Kurt Russell', 'Patricia Clarkson', 'Nathan West', 'Noah Emmerich']
38;À la recherche de Bobby Fischer;1993;Tous Public;109;['Biography', ' Drama', ' Sport            '];7.4;89;A prepubescent chess prodigy refuses to harden himself in order to become a champion like the famous but unlikable Bobby Fischer.;['Steven Zaillian', None];['Joe Mantegna', 'Ben Kingsley', 'Max Pomeranc', 'Joan Allen']
39;Le grand défi;1986;Tous publics;114;['Drama', ' Sport            '];7.4;76;A coach with a checkered past and a local drunk train a small town high school basketball team to become a top contender for the championship.;['David Anspaugh', None];['Gene Hackman', 'Barbara Hershey', 'Dennis Hopper', 'Sheb Wooley']
40;Le meilleur;1984;Tous publics;138;['Drama', ' Sport            '];7.4;61;A middle-aged unknown comes seemingly out of nowhere to become a legendary baseball player with almost supernatural talent.;['Barry Levinson', None];['Robert Redford', 'Robert Duvall', 'Glenn Close', 'Kim Basinger']
41;L'Étalon noir;1979;Tous publics;118;['Adventure', ' Family', ' Sport            '];7.4;84;After being shipwrecked with a magnificent horse off the coast of Africa in the 1940s, a boy bonds with the stallion, and trains him to race after their rescue.;['Carroll Ballard', None];['Kelly Reno', 'Mickey Rooney', 'Teri Garr', 'Clarence Muse']
42;Le haut du panier;2022;7;117;['Comedy', ' Drama', ' Sport            '];7.3;68;A basketball scout discovers a phenomenal street ball player while in Spain and sees the prospect as his opportunity to get back into the NBA.;['Jeremiah Zagar', None];['Adam Sandler', 'Queen Latifah', 'Juancho Hernangomez', 'Ben Foster']
43;La rage au ventre;2015;Tous publics;124;['Action', ' Crime', ' Drama            '];7.3;57;After a fatal incident sends him on a rampant path of destruction, a champion boxer fights to get custody of his daughter and revive his professional career.;['Antoine Fuqua', None];['Jake Gyllenhaal', 'Rachel McAdams', 'Oona Laurence', 'Forest Whitaker']
44;United;I) (2011;PG-13;94;['Drama', ' History', ' Sport            '];7.3;-1;"Based on the true story of Manchester United's legendary ""Busby Babes"", the youngest side ever to win the Football League, and the 1958 Munich Air Crash that claimed eight of their number.";['James Strong', None];['Dean Andrews', 'Kate Ashfield', 'Natalie Burt', 'David Calder']
45;Eddie the Eagle;2015;Tous publics;106;['Adventure', ' Biography', ' Comedy            '];7.3;54;The story of Eddie Edwards, the notoriously tenacious British underdog ski jumper who charmed the world at the 1988 Winter Olympics.;['Dexter Fletcher', None];['Taron Egerton', 'Hugh Jackman', 'Tom Costello', 'Jo Hartley']
46;Invictus;2009;Tous publics;134;['Action', ' Biography', ' Drama            '];7.3;74;Nelson Mandela, in his first term as President of South Africa, initiates a unique venture to unite the Apartheid-torn land: enlist the national rugby team on a mission to win the 1995 Rugby World Cup.;['Clint Eastwood', None];['Morgan Freeman', 'Matt Damon', 'Tony Kgoroge', 'Patrick Mofokeng']
47;Coach Carter;2005;Tous Public;136;['Biography', ' Drama', ' Sport            '];7.3;57;Controversy surrounds high school basketball coach Ken Carter after he benches his entire team for breaking their academic contract with him.;['Thomas Carter', None];"['Samuel L. Jackson', 'Rick Gonzalez', ""Robert Ri'chard"", 'Rob Brown']"
48;Pur sang: la légende de Seabiscuit;2003;Tous publics;140;['Drama', ' History', ' Sport            '];7.3;72;True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.;['Gary Ross', None];['Tobey Maguire', 'Jeff Bridges', 'Elizabeth Banks', 'Chris Cooper']
49;Jerry Maguire;1996;Unrated;139;['Comedy', ' Drama', ' Romance            '];7.3;77;When a sports agent has a moral epiphany and is fired for expressing it, he decides to put his new philosophy to the test as an independent agent with the only athlete who stays with him and his former colleague.;['Cameron Crowe', None];['Tom Cruise', 'Cuba Gooding Jr.', 'Renée Zellweger', 'Kelly Preston']
0;The Wrestler;2008;Tous publics;109;['Drama', ' Sport            '];7.9;80;A faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle.;['Darren Aronofsky', None];['Mickey Rourke', 'Marisa Tomei', 'Evan Rachel Wood', 'Mark Margolis']
1;Les forbans de la nuit;1950;Tous publics;101;['Crime', ' Film-Noir', ' Mystery            '];7.9;-1;A small-time grifter and nightclub tout takes advantage of some fortuitous circumstances and tries to become a big-time player as a wrestling promoter.;['Jules Dassin', None];['Richard Widmark', 'Gene Tierney', 'Googie Withers', 'Hugh Marlowe']
2;Fighter;I) (2010;Tous publics;116;['Action', ' Biography', ' Drama            '];7.8;79;Based on the story of Micky Ward, a fledgling boxer who tries to escape the shadow of his more famous but troubled older boxing brother and get his own shot at greatness.;['David O. Russell', None];['Mark Wahlberg', 'Christian Bale', 'Amy Adams', 'Melissa Leo']
3;Burt Munro;2005;Tous Public;127;['Biography', ' Drama', ' Sport            '];7.8;68;The story of New Zealander Burt Munro, who spent years rebuilding a 1920 Indian motorcycle, which helped him set the land speed world record at Utah's Bonneville Salt Flats in 1967.;['Roger Donaldson', None];['Anthony Hopkins', 'Diane Ladd', 'Iain Rea', 'Tessa Mitchell']
4;Le plus beau des combats;2000;Tous publics;113;['Biography', ' Drama', ' Sport            '];7.8;48;The true story of a newly appointed African-American coach and his high school team on their first season as a racially integrated unit.;['Boaz Yakin', None];['Denzel Washington', 'Will Patton', 'Wood Harris', 'Ryan Hurst']
5;Le gang des champions;1993;Tous publics;101;['Comedy', ' Drama', ' Family            '];7.8;55;In the summer of 1962, a new kid in town is taken under the wing of a young baseball prodigy and his rowdy team, resulting in many adventures.;['David Mickey Evans', None];['Tom Guiry', 'Mike Vitar', 'Art LaFleur', 'Patrick Renna']
6;La bande des quatre;1979;Tous publics;101;['Comedy', ' Drama', ' Sport            '];7.7;91;A working-class Indiana teen obsessed with the Italian cycling team vies for the affections of a college girl while searching for life goals with his friends.;['Peter Yates', None];['Dennis Christopher', 'Dennis Quaid', 'Daniel Stern', 'Jackie Earle Haley']
7;Creed: L'héritage de Rocky Balboa;II) (2015;Tous publics;133;['Action', ' Drama', ' Sport            '];7.6;82;The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.;['Ryan Coogler', None];['Michael B. Jordan', 'Sylvester Stallone', 'Tessa Thompson', 'Phylicia Rashad']
8;Le stratège;2011;Tous publics;133;['Biography', ' Drama', ' Sport            '];7.6;87;Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.;['Bennett Miller', None];['Brad Pitt', 'Robin Wright', 'Jonah Hill', 'Philip Seymour Hoffman']
