;name;year;certificate;runtime;genre;rating;metascore;text-muted;director;stars
0;Il faut sauver le soldat Ryan;1998;Tous publics avec avertissement;169;['Drama', ' War            '];8.6;91;Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.;['Steven Spielberg', None];['Tom Hanks', 'Matt Damon', 'Tom Sizemore', 'Edward Burns']
1;La vie est belle;1997;Tous publics;116;['Comedy', ' Drama', ' Romance            '];8.6;59;When an open-minded Jewish waiter and his son become victims of the Holocaust, he uses a perfect mixture of will, humor, and imagination to protect his son from the dangers around their camp.;['Roberto Benigni', None];['Roberto Benigni', 'Nicoletta Braschi', 'Giorgio Cantarini', 'Giustino Durano']
2;Joli village, jolie flamme;1996;NaN;115;['Comedy', ' Drama', ' History            '];8.6;-1;During the war in Bosnia, two childhood friends eventually become enemies, as the tragic and devastating circumstances of the war put them on the opposite sides and expose the most gruesome and cruel aspects of the human nature.;['Srdjan Dragojevic', None];['Dragan Bjelogrlic', 'Nikola Kojo', 'Dragan Maksimovic', 'Zoran Cvijanovic']
3;Le pianiste;2002;Tous publics;150;['Biography', ' Drama', ' Music            '];8.5;85;A Polish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II.;['Roman Polanski', None];['Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay', 'Emilia Fox']
4;Apocalypse Now;1979;Tous publics avec avertissement;147;['Drama', ' Mystery', ' War            '];8.5;94;A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.;['Francis Ford Coppola', None];['Martin Sheen', 'Marlon Brando', 'Robert Duvall', 'Frederic Forrest']
5;Casablanca;1942;Tous publics;102;['Drama', ' Romance', ' War            '];8.5;100;A cynical expatriate American cafe owner struggles to decide whether or not to help his former lover and her fugitive husband escape the Nazis in French Morocco.;['Michael Curtiz', None];['Humphrey Bogart', 'Ingrid Bergman', 'Paul Henreid', 'Claude Rains']
6;Braveheart;1995;Tous publics;178;['Biography', ' Drama', ' History            '];8.4;68;Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.;['Mel Gibson', None];['Mel Gibson', 'Sophie Marceau', 'Patrick McGoohan', 'Angus Macfadyen']
7;Dr. Folamour ou : Comment j'ai appris à ne plus m'en faire et à aimer la bombe !;1964;Tous publics;95;['Comedy', ' War            '];8.4;97;An insane American general orders a bombing attack on the Soviet Union, triggering a path to nuclear holocaust that a war room full of politicians and generals frantically tries to stop.;['Stanley Kubrick', None];['Peter Sellers', 'George C. Scott', 'Sterling Hayden', 'Keenan Wynn']
8;Les sentiers de la gloire;1957;(Banned);88;['Drama', ' War            '];8.4;90;After refusing to attack an enemy position, a general accuses the soldiers of cowardice and their commanding officer must defend them.;['Stanley Kubrick', None];['Kirk Douglas', 'Ralph Meeker', 'Adolphe Menjou', 'George Macready']
9;Le Dictateur;1940;Tous publics;125;['Comedy', ' Drama', ' War            '];8.4;-1;Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.;['Charles Chaplin', None];['Charles Chaplin', 'Paulette Goddard', 'Jack Oakie', 'Reginald Gardiner']
10;Ayla;2017;NaN;125;['Biography', ' Drama', ' History            '];8.3;-1;"In 1950, amid-st the ravages of the Korean War, Sergeant Süleyman stumbles upon a half-frozen little girl, with no parents and no help in sight. Frantic, scared and on the verge of death, ...                See full summary »
";['Can Ulkay', None];['Çetin Tekindor', 'Ismail Hacioglu', 'Kyung-jin Lee', 'Kim Seol']
11;Inglourious Basterds;2009;12;153;['Adventure', ' Drama', ' War            '];8.3;69;In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.;['Quentin Tarantino', None];['Brad Pitt', 'Diane Kruger', 'Eli Roth', 'Mélanie Laurent']
12;Full Metal Jacket;1987;13;116;['Drama', ' War            '];8.3;76;A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.;['Stanley Kubrick', None];"['Matthew Modine', 'R. Lee Ermey', ""Vincent D'Onofrio"", 'Adam Baldwin']"
13;Lawrence d'Arabie;1962;Tous publics;218;['Adventure', ' Biography', ' Drama            '];8.3;100;The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks.;['David Lean', None];"[""Peter O'Toole"", 'Alec Guinness', 'Anthony Quinn', 'Jack Hawkins']"
14;Jugement à Nuremberg;1961;Tous publics;179;['Drama', ' War            '];8.3;60;In 1948, an American court in occupied Germany tries four Nazis judged for war crimes.;['Stanley Kramer', None];['Spencer Tracy', 'Burt Lancaster', 'Richard Widmark', 'Marlene Dietrich']
15;1917;2019;Tous publics avec avertissement;119;['Action', ' Drama', ' War            '];8.2;78;April 6th, 1917. As an infantry battalion assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.;['Sam Mendes', None];['Dean-Charles Chapman', 'George MacKay', 'Daniel Mays', 'Colin Firth']
16;La chute;2004;Tous publics avec avertissement;156;['Biography', ' Drama', ' History            '];8.2;82;Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII.;['Oliver Hirschbiegel', None];['Bruno Ganz', 'Alexandra Maria Lara', 'Ulrich Matthes', 'Juliane Köhler']
17;Le Lion du désert;1980;Tous publics;173;['Biography', ' Drama', ' History            '];8.2;-1;In 1929, Italian Fascist dictator Benito Mussolini appoints General Rodolfo Graziani as colonial governor to Italian Libya with orders to stamp-out all resistance from Libyan nationalists led by rebel guerrilla leader Omar Mukhtar.;['Moustapha Akkad', None];['Anthony Quinn', 'Oliver Reed', 'Rod Steiger', 'Irene Papas']
18;La Grande Évasion;1963;Tous publics;172;['Adventure', ' Drama', ' History            '];8.2;86;Allied prisoners of war plan for several hundred of their number to escape from a German camp during World War II.;['John Sturges', None];['Steve McQueen', 'James Garner', 'Richard Attenborough', 'Charles Bronson']
19;Le pont de la rivière Kwaï;1957;Tous publics;161;['Adventure', ' Drama', ' War            '];8.2;87;British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors in occupied Burma, not knowing that the allied forces are planning a daring commando raid through the jungle to destroy it.;['David Lean', None];['William Holden', 'Alec Guinness', 'Jack Hawkins', 'Sessue Hayakawa']
20;Jeux dangereux;1942;Tous publics;99;['Comedy', ' Romance', ' War            '];8.2;86;During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.;['Ernst Lubitsch', None];['Carole Lombard', 'Jack Benny', 'Robert Stack', 'Felix Bressart']
21;Autant en emporte le vent;1939;Tous publics;238;['Drama', ' Romance', ' War            '];8.2;97;The manipulative daughter of a Georgia plantation owner conducts a turbulent romance with a roguish profiteer during the American Civil War and Reconstruction periods.;['    Directors:', 'Victor Fleming, ', 'George Cukor, ', 'Sam Wood', None];"['Clark Gable', 'Vivien Leigh', 'Thomas Mitchell', ""Barbara O'Neil""]"
22;Le mécano de la Générale;1926;Tous publics;67;['Action', ' Adventure', ' Comedy            '];8.2;-1;After being rejected by the Confederate military, not realizing it was due to his crucial civilian role, an engineer must single-handedly recapture his beloved locomotive after it is seized by Union spies and return it through enemy lines.;['    Directors:', 'Clyde Bruckman, ', 'Buster Keaton', None];['Buster Keaton', 'Marion Mack', 'Glen Cavender', 'Jim Farley']
23;Tu ne tueras point;2016;12;139;['Biography', ' Drama', ' History            '];8.1;71;World War II American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot.;['Mel Gibson', None];['Andrew Garfield', 'Sam Worthington', 'Luke Bracey', 'Teresa Palmer']
24;Hôtel Rwanda;2004;Tous Public;121;['Biography', ' Drama', ' History            '];8.1;79;Paul Rusesabagina, a hotel manager, houses over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda, Africa.;['Terry George', None];['Don Cheadle', 'Sophie Okonedo', 'Joaquin Phoenix', 'Xolani Mali']
25;Underground;1995;NaN;170;['Comedy', ' Drama', ' Fantasy            '];8.1;79;A group of Serbian socialists prepares for the war in a surreal underground filled by parties, tragedies, love, and hate.;['Emir Kusturica', None];"[""Predrag 'Miki' Manojlovic"", 'Lazar Ristovski', 'Mirjana Jokovic', 'Slavko Stimac']"
26;Platoon;1986;12;120;['Drama', ' War            '];8.1;92;Chris Taylor, a neophyte recruit in Vietnam, finds himself caught in a battle of wills between two sergeants, one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict.;['Oliver Stone', None];['Charlie Sheen', 'Tom Berenger', 'Willem Dafoe', 'Keith David']
27;Voyage au bout de l'enfer;1978;12;183;['Drama', ' War            '];8.1;86;An in-depth examination of the ways in which the Vietnam War impacts and disrupts the lives of several friends in a small steel mill town in Pennsylvania.;['Michael Cimino', None];['Robert De Niro', 'Christopher Walken', 'John Cazale', 'John Savage']
28;Le message;1976;Tous Public;177;['Biography', ' Drama', ' History            '];8.1;-1;This epic historical drama chronicles the life and times of Prophet Muhammad and serves as an introduction to early Islamic history.;['Moustapha Akkad', None];['Anthony Quinn', 'Irene Papas', 'Michael Ansara', 'Johnny Sekka']
29;Barry Lyndon;1975;Tous publics;185;['Adventure', ' Drama', ' War            '];8.1;89;An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England.;['Stanley Kubrick', None];"[""Ryan O'Neal"", 'Marisa Berenson', 'Patrick Magee', 'Hardy Krüger']"
30;L'armée des ombres;1969;Tous publics;145;['Drama', ' War            '];8.1;99;An account of underground resistance fighters in Nazi-occupied France.;['Jean-Pierre Melville', None];['Lino Ventura', 'Paul Meurisse', 'Jean-Pierre Cassel', 'Simone Signoret']
31;La bataille d'Alger;1966;Tous publics;121;['Drama', ' War            '];8.1;96;In the 1950s, fear and violence escalate as the people of Algiers fight for independence from the French government.;['Gillo Pontecorvo', None];['Brahim Hadjadj', 'Jean Martin', 'Yacef Saadi', 'Samia Kerbash']
32;Les Plus Belles Années de notre vie;1946;Tous publics;170;['Drama', ' Romance', ' War            '];8.1;93;Three World War II veterans, two of them traumatized or disabled, return home to the American midwest to discover that they and their families have been irreparably changed.;['William Wyler', None];['Myrna Loy', 'Dana Andrews', 'Fredric March', 'Teresa Wright']
33;La grande illusion;1937;Tous Public;113;['Drama', ' War            '];8.1;-1;During WWI, two French soldiers are captured and imprisoned in a German P.O.W. camp. Several escape attempts follow until they are eventually sent to a seemingly inescapable fortress.;['Jean Renoir', None];['Jean Gabin', 'Dita Parlo', 'Pierre Fresnay', 'Erich von Stroheim']
34;À l'Ouest rien de nouveau;1930;Tous publics;152;['Drama', ' War            '];8.1;91;A German youth eagerly enters World War I, but his enthusiasm wanes as he gets a firsthand view of the horror.;['Lewis Milestone', None];['Lew Ayres', 'Louis Wolheim', 'John Wray', 'Arnold Lucy']
35;La Voix d'Aida;2020;Tous publics;101;['Drama', ' History', ' War            '];8.0;97;Aida is a translator for the UN in the small town of Srebrenica. When the Serbian army takes over the town, her family is among the thousands of citizens looking for shelter in the UN camp.;['Jasmila Zbanic', None];['Jasna Djuricic', 'Izudin Bajrovic', 'Boris Ler', 'Dino Bajrovic']
36;Imitation Game;2014;Tous publics;114;['Biography', ' Drama', ' Thriller            '];8.0;71;During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life.;['Morten Tyldum', None];['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode', 'Allen Leech']
37;Persepolis;2007;Tous publics;96;['Animation', ' Biography', ' Drama            '];8.0;90;A precocious and outspoken Iranian girl grows up during the Islamic Revolution.;['    Directors:', 'Vincent Paronnaud, ', 'Marjane Satrapi', None];['Chiara Mastroianni', 'Catherine Deneuve', 'Gena Rowlands', 'Danielle Darrieux']
38;Lakposhtha parvaz mikonand;2004;PG-13;98;['Drama', ' War            '];8.0;85;Near the Iraqi-Turkish border on the eve of an American invasion, refugee children like 13-year-old Kak (Ebrahim), gauge and await their fate.;['Bahman Ghobadi', None];['Soran Ebrahim', 'Avaz Latif', 'Saddam Hossein Feysal', 'Hiresh Feysal Rahman']
39;Au revoir les enfants;1987;Tous publics;104;['Drama', ' War            '];8.0;88;A French boarding school run by priests seems to be a haven from World War II until a new student arrives. Occupying the next bed in the dormitory to the top student in his class, the two young boys begin to form a bond.;['Louis Malle', None];['Gaspard Manesse', 'Raphael Fejtö', 'Francine Racette', 'Stanislas Carré de Malberg']
40;Stalag 17;1953;Tous Public;120;['Comedy', ' Drama', ' War            '];8.0;84;After two Americans are killed while escaping from a German P.O.W. camp in World War II, the barracks black marketeer, J.J. Sefton, is suspected of being an informer.;['Billy Wilder', None];['William Holden', 'Don Taylor', 'Otto Preminger', 'Robert Strauss']
41;Une question de vie ou de mort;1946;Tous publics;104;['Drama', ' Fantasy', ' Romance            '];8.0;-1;A British wartime aviator who cheats death must argue for his life before a celestial court, hoping to prolong his fledgling romance with an American girl.;['    Directors:', 'Michael Powell, ', 'Emeric Pressburger', None];['David Niven', 'Kim Hunter', 'Robert Coote', 'Kathleen Byron']
42;Colonel Blimp;1943;Tous publics;163;['Drama', ' Romance', ' War            '];8.0;-1;From the Boer War through World War II, a soldier rises through the ranks in the British military.;['    Directors:', 'Michael Powell, ', 'Emeric Pressburger', None];['Roger Livesey', 'Deborah Kerr', 'Anton Walbrook', 'James McKechnie']
43;Le cuirassé Potemkine;1925;Tous publics;75;['Drama', ' History', ' Thriller            '];8.0;97;In the midst of the Russian Revolution of 1905, the crew of the battleship Potemkin mutiny against the brutal, tyrannical regime of the vessel's officers. The resulting street demonstration in Odessa brings on a police massacre.;['Sergei Eisenstein', None];['Aleksandr Antonov', 'Vladimir Barskiy', 'Grigoriy Aleksandrov', 'Ivan Bobrov']
44;Jojo Rabbit;2019;Tous publics;108;['Comedy', ' Drama', ' War            '];7.9;58;A young German boy in the Hitler Youth whose hero and imaginary friend is the country's dictator is shocked to discover that his mother is hiding a Jewish girl in their home.;['Taika Waititi', None];['Roman Griffin Davis', 'Thomasin McKenzie', 'Scarlett Johansson', 'Taika Waititi']
45;Lettres d'Iwo Jima;2006;Tous publics;141;['Action', ' Adventure', ' Drama            '];7.9;89;The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.;['Clint Eastwood', None];['Ken Watanabe', 'Kazunari Ninomiya', 'Tsuyoshi Ihara', 'Ryô Kase']
46;No Man's Land;I) (2001;Tous publics;98;['Comedy', ' Drama', ' War            '];7.9;84;Bosnia and Herzegovina during 1993 at the time of the heaviest fighting between the two warring sides. Two soldiers from opposing sides in the conflict, Nino and Ciki, become trapped in no man's land, whilst a third soldier becomes a living booby trap.;['Danis Tanovic', None];['Branko Djuric', 'Rene Bitorajac', 'Filip Sovagovic', 'Georges Siatidis']
47;Before the Rain;1994;NaN;113;['Drama', ' Romance', ' War            '];7.9;-1;Three interconnected stories of love under the threat of civil war in Macedonia and London.;['Milcho Manchevski', None];['Katrin Cartlidge', 'Rade Serbedzija', 'Grégoire Colin', 'Josif Josifovski']
48;Patton;1970;Tous publics;172;['Biography', ' Drama', ' War            '];7.9;91;The World War II phase of the career of controversial American general George S. Patton.;['Franklin J. Schaffner', None];['George C. Scott', 'Karl Malden', 'Stephen Young', 'Michael Strong']
49;La Grande Vadrouille;1966;Tous publics;132;['Adventure', ' Comedy', ' War            '];7.9;-1;Several ordinary Frenchmen go on an epic voyage through the occupied country to the free zone as they help British pilots avoid Nazi captivity.;['Gérard Oury', None];['Bourvil', 'Louis de Funès', 'Claudio Brook', 'Andréa Parisy']
0;Les sentiers de la gloire;1957;(Banned);88;['Drama', ' War            '];8.4;90;After refusing to attack an enemy position, a general accuses the soldiers of cowardice and their commanding officer must defend them.;['Stanley Kubrick', None];['Kirk Douglas', 'Ralph Meeker', 'Adolphe Menjou', 'George Macready']
1;Le Dictateur;1940;Tous publics;125;['Comedy', ' Drama', ' War            '];8.4;-1;Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.;['Charles Chaplin', None];['Charles Chaplin', 'Paulette Goddard', 'Jack Oakie', 'Reginald Gardiner']
2;Ayla;2017;NaN;125;['Biography', ' Drama', ' History            '];8.3;-1;"In 1950, amid-st the ravages of the Korean War, Sergeant Süleyman stumbles upon a half-frozen little girl, with no parents and no help in sight. Frantic, scared and on the verge of death, ...                See full summary »
";['Can Ulkay', None];['Çetin Tekindor', 'Ismail Hacioglu', 'Kyung-jin Lee', 'Kim Seol']
3;Inglourious Basterds;2009;12;153;['Adventure', ' Drama', ' War            '];8.3;69;In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.;['Quentin Tarantino', None];['Brad Pitt', 'Diane Kruger', 'Eli Roth', 'Mélanie Laurent']
4;Full Metal Jacket;1987;13;116;['Drama', ' War            '];8.3;76;A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.;['Stanley Kubrick', None];"['Matthew Modine', 'R. Lee Ermey', ""Vincent D'Onofrio"", 'Adam Baldwin']"
5;Lawrence d'Arabie;1962;Tous publics;218;['Adventure', ' Biography', ' Drama            '];8.3;100;The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks.;['David Lean', None];"[""Peter O'Toole"", 'Alec Guinness', 'Anthony Quinn', 'Jack Hawkins']"
6;Jugement à Nuremberg;1961;Tous publics;179;['Drama', ' War            '];8.3;60;In 1948, an American court in occupied Germany tries four Nazis judged for war crimes.;['Stanley Kramer', None];['Spencer Tracy', 'Burt Lancaster', 'Richard Widmark', 'Marlene Dietrich']
7;1917;2019;Tous publics avec avertissement;119;['Action', ' Drama', ' War            '];8.2;78;April 6th, 1917. As an infantry battalion assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.;['Sam Mendes', None];['Dean-Charles Chapman', 'George MacKay', 'Daniel Mays', 'Colin Firth']
8;La chute;2004;Tous publics avec avertissement;156;['Biography', ' Drama', ' History            '];8.2;82;Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII.;['Oliver Hirschbiegel', None];['Bruno Ganz', 'Alexandra Maria Lara', 'Ulrich Matthes', 'Juliane Köhler']
9;Le Lion du désert;1980;Tous publics;173;['Biography', ' Drama', ' History            '];8.2;-1;In 1929, Italian Fascist dictator Benito Mussolini appoints General Rodolfo Graziani as colonial governor to Italian Libya with orders to stamp-out all resistance from Libyan nationalists led by rebel guerrilla leader Omar Mukhtar.;['Moustapha Akkad', None];['Anthony Quinn', 'Oliver Reed', 'Rod Steiger', 'Irene Papas']
10;La Grande Évasion;1963;Tous publics;172;['Adventure', ' Drama', ' History            '];8.2;86;Allied prisoners of war plan for several hundred of their number to escape from a German camp during World War II.;['John Sturges', None];['Steve McQueen', 'James Garner', 'Richard Attenborough', 'Charles Bronson']
11;Le pont de la rivière Kwaï;1957;Tous publics;161;['Adventure', ' Drama', ' War            '];8.2;87;British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors in occupied Burma, not knowing that the allied forces are planning a daring commando raid through the jungle to destroy it.;['David Lean', None];['William Holden', 'Alec Guinness', 'Jack Hawkins', 'Sessue Hayakawa']
12;Jeux dangereux;1942;Tous publics;99;['Comedy', ' Romance', ' War            '];8.2;86;During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.;['Ernst Lubitsch', None];['Carole Lombard', 'Jack Benny', 'Robert Stack', 'Felix Bressart']
13;Autant en emporte le vent;1939;Tous publics;238;['Drama', ' Romance', ' War            '];8.2;97;The manipulative daughter of a Georgia plantation owner conducts a turbulent romance with a roguish profiteer during the American Civil War and Reconstruction periods.;['    Directors:', 'Victor Fleming, ', 'George Cukor, ', 'Sam Wood', None];"['Clark Gable', 'Vivien Leigh', 'Thomas Mitchell', ""Barbara O'Neil""]"
14;Le mécano de la Générale;1926;Tous publics;67;['Action', ' Adventure', ' Comedy            '];8.2;-1;After being rejected by the Confederate military, not realizing it was due to his crucial civilian role, an engineer must single-handedly recapture his beloved locomotive after it is seized by Union spies and return it through enemy lines.;['    Directors:', 'Clyde Bruckman, ', 'Buster Keaton', None];['Buster Keaton', 'Marion Mack', 'Glen Cavender', 'Jim Farley']
15;Tu ne tueras point;2016;12;139;['Biography', ' Drama', ' History            '];8.1;71;World War II American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot.;['Mel Gibson', None];['Andrew Garfield', 'Sam Worthington', 'Luke Bracey', 'Teresa Palmer']
16;Hôtel Rwanda;2004;Tous Public;121;['Biography', ' Drama', ' History            '];8.1;79;Paul Rusesabagina, a hotel manager, houses over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda, Africa.;['Terry George', None];['Don Cheadle', 'Sophie Okonedo', 'Joaquin Phoenix', 'Xolani Mali']
17;Underground;1995;NaN;170;['Comedy', ' Drama', ' Fantasy            '];8.1;79;A group of Serbian socialists prepares for the war in a surreal underground filled by parties, tragedies, love, and hate.;['Emir Kusturica', None];"[""Predrag 'Miki' Manojlovic"", 'Lazar Ristovski', 'Mirjana Jokovic', 'Slavko Stimac']"
18;Platoon;1986;12;120;['Drama', ' War            '];8.1;92;Chris Taylor, a neophyte recruit in Vietnam, finds himself caught in a battle of wills between two sergeants, one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict.;['Oliver Stone', None];['Charlie Sheen', 'Tom Berenger', 'Willem Dafoe', 'Keith David']
19;Voyage au bout de l'enfer;1978;12;183;['Drama', ' War            '];8.1;86;An in-depth examination of the ways in which the Vietnam War impacts and disrupts the lives of several friends in a small steel mill town in Pennsylvania.;['Michael Cimino', None];['Robert De Niro', 'Christopher Walken', 'John Cazale', 'John Savage']
20;Le message;1976;Tous Public;177;['Biography', ' Drama', ' History            '];8.1;-1;This epic historical drama chronicles the life and times of Prophet Muhammad and serves as an introduction to early Islamic history.;['Moustapha Akkad', None];['Anthony Quinn', 'Irene Papas', 'Michael Ansara', 'Johnny Sekka']
21;Barry Lyndon;1975;Tous publics;185;['Adventure', ' Drama', ' War            '];8.1;89;An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England.;['Stanley Kubrick', None];"[""Ryan O'Neal"", 'Marisa Berenson', 'Patrick Magee', 'Hardy Krüger']"
22;L'armée des ombres;1969;Tous publics;145;['Drama', ' War            '];8.1;99;An account of underground resistance fighters in Nazi-occupied France.;['Jean-Pierre Melville', None];['Lino Ventura', 'Paul Meurisse', 'Jean-Pierre Cassel', 'Simone Signoret']
23;La bataille d'Alger;1966;Tous publics;121;['Drama', ' War            '];8.1;96;In the 1950s, fear and violence escalate as the people of Algiers fight for independence from the French government.;['Gillo Pontecorvo', None];['Brahim Hadjadj', 'Jean Martin', 'Yacef Saadi', 'Samia Kerbash']
24;Les Plus Belles Années de notre vie;1946;Tous publics;170;['Drama', ' Romance', ' War            '];8.1;93;Three World War II veterans, two of them traumatized or disabled, return home to the American midwest to discover that they and their families have been irreparably changed.;['William Wyler', None];['Myrna Loy', 'Dana Andrews', 'Fredric March', 'Teresa Wright']
25;La grande illusion;1937;Tous Public;113;['Drama', ' War            '];8.1;-1;During WWI, two French soldiers are captured and imprisoned in a German P.O.W. camp. Several escape attempts follow until they are eventually sent to a seemingly inescapable fortress.;['Jean Renoir', None];['Jean Gabin', 'Dita Parlo', 'Pierre Fresnay', 'Erich von Stroheim']
26;À l'Ouest rien de nouveau;1930;Tous publics;152;['Drama', ' War            '];8.1;91;A German youth eagerly enters World War I, but his enthusiasm wanes as he gets a firsthand view of the horror.;['Lewis Milestone', None];['Lew Ayres', 'Louis Wolheim', 'John Wray', 'Arnold Lucy']
27;La Voix d'Aida;2020;Tous publics;101;['Drama', ' History', ' War            '];8.0;97;Aida is a translator for the UN in the small town of Srebrenica. When the Serbian army takes over the town, her family is among the thousands of citizens looking for shelter in the UN camp.;['Jasmila Zbanic', None];['Jasna Djuricic', 'Izudin Bajrovic', 'Boris Ler', 'Dino Bajrovic']
28;Imitation Game;2014;Tous publics;114;['Biography', ' Drama', ' Thriller            '];8.0;71;During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life.;['Morten Tyldum', None];['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode', 'Allen Leech']
29;Persepolis;2007;Tous publics;96;['Animation', ' Biography', ' Drama            '];8.0;90;A precocious and outspoken Iranian girl grows up during the Islamic Revolution.;['    Directors:', 'Vincent Paronnaud, ', 'Marjane Satrapi', None];['Chiara Mastroianni', 'Catherine Deneuve', 'Gena Rowlands', 'Danielle Darrieux']
30;Lakposhtha parvaz mikonand;2004;PG-13;98;['Drama', ' War            '];8.0;85;Near the Iraqi-Turkish border on the eve of an American invasion, refugee children like 13-year-old Kak (Ebrahim), gauge and await their fate.;['Bahman Ghobadi', None];['Soran Ebrahim', 'Avaz Latif', 'Saddam Hossein Feysal', 'Hiresh Feysal Rahman']
31;Au revoir les enfants;1987;Tous publics;104;['Drama', ' War            '];8.0;88;A French boarding school run by priests seems to be a haven from World War II until a new student arrives. Occupying the next bed in the dormitory to the top student in his class, the two young boys begin to form a bond.;['Louis Malle', None];['Gaspard Manesse', 'Raphael Fejtö', 'Francine Racette', 'Stanislas Carré de Malberg']
32;Stalag 17;1953;Tous Public;120;['Comedy', ' Drama', ' War            '];8.0;84;After two Americans are killed while escaping from a German P.O.W. camp in World War II, the barracks black marketeer, J.J. Sefton, is suspected of being an informer.;['Billy Wilder', None];['William Holden', 'Don Taylor', 'Otto Preminger', 'Robert Strauss']
33;Une question de vie ou de mort;1946;Tous publics;104;['Drama', ' Fantasy', ' Romance            '];8.0;-1;A British wartime aviator who cheats death must argue for his life before a celestial court, hoping to prolong his fledgling romance with an American girl.;['    Directors:', 'Michael Powell, ', 'Emeric Pressburger', None];['David Niven', 'Kim Hunter', 'Robert Coote', 'Kathleen Byron']
34;Colonel Blimp;1943;Tous publics;163;['Drama', ' Romance', ' War            '];8.0;-1;From the Boer War through World War II, a soldier rises through the ranks in the British military.;['    Directors:', 'Michael Powell, ', 'Emeric Pressburger', None];['Roger Livesey', 'Deborah Kerr', 'Anton Walbrook', 'James McKechnie']
35;Le cuirassé Potemkine;1925;Tous publics;75;['Drama', ' History', ' Thriller            '];8.0;97;In the midst of the Russian Revolution of 1905, the crew of the battleship Potemkin mutiny against the brutal, tyrannical regime of the vessel's officers. The resulting street demonstration in Odessa brings on a police massacre.;['Sergei Eisenstein', None];['Aleksandr Antonov', 'Vladimir Barskiy', 'Grigoriy Aleksandrov', 'Ivan Bobrov']
36;Jojo Rabbit;2019;Tous publics;108;['Comedy', ' Drama', ' War            '];7.9;58;A young German boy in the Hitler Youth whose hero and imaginary friend is the country's dictator is shocked to discover that his mother is hiding a Jewish girl in their home.;['Taika Waititi', None];['Roman Griffin Davis', 'Thomasin McKenzie', 'Scarlett Johansson', 'Taika Waititi']
37;Lettres d'Iwo Jima;2006;Tous publics;141;['Action', ' Adventure', ' Drama            '];7.9;89;The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.;['Clint Eastwood', None];['Ken Watanabe', 'Kazunari Ninomiya', 'Tsuyoshi Ihara', 'Ryô Kase']
