;name;year;certificate;runtime;genre;rating;metascore;text-muted;director;stars
41;Incidents de parcours;1988;12;113;['Drama', ' Horror', ' Sci-Fi            '];6.2;71;A quadriplegic man has a trained monkey help him with his paralysis, until the little monkey begins to develop feelings, and rage, against its new master.;['George A. Romero', None];['Jason Beghe', 'John Pankow', 'Kate McNeil', 'Joyce Van Patten']
42;Toxic Avenger;1984;12;82;['Action', ' Comedy', ' Horror            '];6.2;42;Tromaville has a monstrous new hero. The Toxic Avenger is born when meek mop boy Melvin falls into a vat of toxic waste. Now evildoers will have a lot to lose.;['    Directors:', 'Michael Herz, ', 'Lloyd Kaufman', None];['Andree Maranda', 'Mitch Cohen', 'Jennifer Babtist', 'Cindy Manion']
43;Massacre au camp d'été;1983;16;84;['Horror            '];6.2;58;Angela Baker, a shy, traumatized young girl, is sent to summer camp with her cousin. Shortly after her arrival, anyone with sinister or less than honorable intentions toward her gets their comeuppance.;['Robert Hiltzik', None];['Felissa Rose', 'Jonathan Tiersten', 'Karen Fields', 'Christopher Collet']
44;La Féline;1982;13;118;['Fantasy', ' Horror', ' Thriller            '];6.2;61;A young woman's sexual awakening brings horror when she discovers her urges transform her into a monstrous black leopard.;['Paul Schrader', None];"['Nastassja Kinski', 'Malcolm McDowell', 'John Heard', ""Annette O'Toole""]"
45;Frère de sang;1982;12;91;['Comedy', ' Horror            '];6.2;77;A young man carrying a big basket that contains his extremely deformed, formerly conjoined twin brother seeks vengeance on the doctors who separated them against their will.;['Frank Henenlotter', None];['Kevin Van Hentenryck', 'Terri Susan Smith', 'Beverly Bonner', 'Robert Vogel']
46;Meurtres à la St-Valentin;1981;16;90;['Horror', ' Mystery', ' Thriller            '];6.2;46;A decades-old folk tale surrounding a deranged murderer killing those who celebrate Valentine's Day turns out to be true to legend when a group defies the killer's order and people start turning up dead.;['George Mihalka', None];['Paul Kelman', 'Lori Hallier', 'Neil Affleck', 'Keith Knight']
47;Damien : La Malédiction II;1978;12;107;['Horror            '];6.2;45;Damien the Antichrist, now about to turn thirteen years old, finally learns of his destiny under the guidance of an unholy disciple of Satan. Meanwhile dark forces begin to eliminate all those who suspect the child's true identity.;['    Directors:', 'Don Taylor, ', 'Mike Hodges', None];['William Holden', 'Lee Grant', 'Jonathan Scott-Taylor', 'Robert Foxworth']
48;La petite boutique des horreurs;1960;Tous Public;72;['Comedy', ' Horror            '];6.2;-1;A clumsy young man nurtures a plant and discovers that it's carnivorous, forcing him to kill to feed it.;['Roger Corman', None];['Jonathan Haze', 'Jackie Joseph', 'Mel Welles', 'Dick Miller']
49;Crawl;I) (2019;12;87;['Action', ' Adventure', ' Horror            '];6.1;60;A young woman, while attempting to save her father during a category 5 hurricane, finds herself trapped in a flooding house and must fight for her life against alligators.;['Alexandre Aja', None];['Kaya Scodelario', 'Barry Pepper', 'Morfydd Clark', 'Ross Anderson']
0;Brightburn: L'enfant du mal;2019;12;90;['Drama', ' Horror', ' Mystery            '];6.1;44;What if a child from another world crash-landed on Earth, but instead of becoming a hero to mankind, he proved to be something far more sinister?;['David Yarovesky', None];['Elizabeth Banks', 'David Denman', 'Jackson A. Dunn', 'Abraham Clinkscales']
1;Blood Red Sky;2021;NaN;121;['Action', ' Adventure', ' Drama            '];6.1;43;A woman with a mysterious illness is forced into action when a group of terrorists attempt to hijack a transatlantic overnight flight.;['Peter Thorwarth', None];['Peri Baumeister', 'Carl Anton Koch', 'Alexander Scheer', 'Kais Setti']
2;Insidious: Chapitre 3;2015;12;97;['Horror', ' Mystery', ' Thriller            '];6.1;52;A prequel set before the haunting of the Lambert family that reveals how gifted psychic Elise Rainier reluctantly agrees to use her ability to contact the dead in order to help a teenage girl who has been targeted by a dangerous supernatural entity.;['Leigh Whannell', None];['Dermot Mulroney', 'Stefanie Scott', 'Angus Sampson', 'Leigh Whannell']
3;The Sacrament;2013;R;99;['Horror', ' Thriller            '];6.1;49;A news team trails a man as he travels into the world of Eden Parish to find his missing sister, where it becomes apparent that this paradise may not be as it seems.;['Ti West', None];['Joe Swanberg', 'AJ Bowen', 'Kentucker Audley', 'Amy Seimetz']
4;Maniac;2012;16;89;['Horror', ' Thriller            '];6.1;47;As he helps a young artist with her upcoming exhibition, the owner of a mannequin shop's deadly, suppressed desires come to the surface.;['Franck Khalfoun', None];['Elijah Wood', 'Nora Arnezeder', 'America Olivo', 'Megan Duffy']
5;Wolf Creek 2;2013;16;106;['Horror', ' Thriller            '];6.1;44;The outback once more becomes a place of horror as another unwitting tourist becomes the prey for crazed, serial-killing pig-hunter Mick Taylor.;['Greg McLean', None];['John Jarratt', 'Ryan Corr', 'Shannon Ashlyn', 'Philippe Klaus']
6;Excision;2012;16;81;['Comedy', ' Drama', ' Horror            '];6.1;-1;A disturbed, delusional high-school student with aspirations of a career in medicine goes to extremes to earn the approval of her controlling mother.;['Richard Bates Jr.', None];['AnnaLynne McCord', 'Roger Bart', 'Ariel Winter', 'Traci Lords']
7;The Neon Demon;2016;12;117;['Horror', ' Thriller            '];6.1;51;An aspiring model, Jesse, is new to Los Angeles. However, her beauty and youth, which generate intense fascination and jealousy within the fashion industry, may prove themselves sinister.;['Nicolas Winding Refn', None];['Elle Fanning', 'Christina Hendricks', 'Keanu Reeves', 'Karl Glusman']
8;The Collection;II) (2012;16;82;['Action', ' Adventure', ' Horror            '];6.1;38;"A man who escapes from the vicious grips of the serial killer known as ""The Collector"" is then forced to help rescue an innocent girl from the killer's booby-trapped lair.";['Marcus Dunstan', None];['Josh Stewart', 'Emma Fitzpatrick', 'Christopher McDonald', 'Randall Archer']
9;Grave Encounters;2011;12;92;['Horror', ' Mystery            '];6.1;33;For their ghost hunting reality show, a production crew locks themselves inside an abandoned mental hospital that's supposedly haunted - and it might prove to be all too true.;['    Directors:', 'Colin Minihan, ', 'Stuart Ortiz, ', 'The Vicious Brothers', None];['Ben Wilkinson', 'Sean Rogerson', 'Ashleigh Gryzko', 'Merwin Mondesir']
10;Hobo with a Shotgun;2011;16;86;['Action', ' Comedy', ' Horror            '];6.1;55;A homeless vigilante blows away crooked cops, pedophile Santas, and other scumbags with his trusty pump-action shotgun.;['Jason Eisener', None];['Rutger Hauer', 'Pasha Ebrahimi', 'Robb Wells', 'Brian Downey']
11;The Seasoning House;2012;NaN;90;['Drama', ' Horror', ' Thriller            '];6.1;-1;Sold at a brothel deep in the woods to work as a caretaker, a hapless deaf girl must summon the courage to fight for her life.;['Paul Hyett', None];['Rosie Day', 'Sean Pertwee', 'Kevin Howarth', 'Anna Walton']
12;Hansel & Gretel: Witch Hunters;2013;12;88;['Action', ' Fantasy', ' Horror            '];6.1;23;Brother/sister duo Hansel and Gretel are professional witch-hunters who help innocent villagers. One day they stumble upon a case that could hold the key to their past.;['Tommy Wirkola', None];['Jeremy Renner', 'Gemma Arterton', 'Peter Stormare', 'Famke Janssen']
13;Men;2022;12;100;['Drama', ' Fantasy', ' Horror            '];6.1;65;A young woman goes on a solo vacation to the English countryside following the death of her ex-husband.;['Alex Garland', None];['Jessie Buckley', 'Rory Kinnear', 'Paapa Essiedu', 'Gayle Rankin']
14;Day Shift;2022;16;113;['Action', ' Comedy', ' Fantasy            '];6.1;51;A hard-working, blue-collar dad just wants to provide a good life for his quick-witted 10-year-old daughter. His mundane San Fernando Valley pool cleaning job is a front for his real source of income: hunting and killing vampires.;['J.J. Perry', None];['Jamie Foxx', 'Dave Franco', 'Natasha Liu Bordizzo', 'Meagan Good']
15;L'expérience Belko;2016;16;89;['Horror', ' Thriller            '];6.1;44;In a twisted social experiment, eighty Americans are locked in their high-rise corporate office in Bogotá, Colombia, and ordered by an unknown voice coming from the company's intercom system to participate in a deadly game of kill or be killed.;['Greg McLean', None];['John Gallagher Jr.', 'Tony Goldwyn', 'Adria Arjona', 'John C. McGinley']
16;Splinter;I) (2008;R;82;['Horror', ' Sci-Fi', ' Thriller            '];6.1;58;Trapped in an isolated gas station by a voracious Splinter parasite that transforms its still-living victims into deadly hosts, a young couple and an escaped convict must find a way to work together to survive this primal terror.;['Toby Wilkins', None];['Shea Whigham', 'Jill Wagner', 'Paulo Costanzo', 'Charles Baker']
17;The Dark and the Wicked;2020;NaN;95;['Horror            '];6.1;72;On a secluded farm in a nondescript rural town, a man is slowly dying. His family gathers to mourn, and soon a darkness grows, marked by waking nightmares and a growing sense that something evil is taking over the family.;['Bryan Bertino', None];['Marin Ireland', 'Michael Abbott Jr.', 'Julie Oliver-Touchstone', 'Lynn Andrews']
18;Solomon Kane;2009;12;104;['Action', ' Adventure', ' Fantasy            '];6.1;48;A ruthless mercenary renounces violence after learning his soul is bound for hell. When a young girl is kidnapped and her family slain by a sorcerer's murderous cult, he is forced to fight and seek his redemption slaying evil.;['M.J. Bassett', None];['James Purefoy', 'Max von Sydow', 'Rachel Hurd-Wood', 'Pete Postlethwaite']
19;Hellraiser;2022;R;121;['Horror', ' Mystery', ' Thriller            '];6.1;56;A take on Clive Barker's 1987 horror classic where a young woman struggling with addiction comes into possession of an ancient puzzle box, unaware that its purpose is to summon the Cenobites.;['David Bruckner', None];['Odessa A’zion', 'Jamie Clayton', 'Adam Faison', 'Drew Starkey']
20;Red State;2011;16;88;['Action', ' Crime', ' Horror            '];6.1;50;Set in Middle America, a group of teens receive an online invitation for sex, though they soon encounter fundamentalists with a much more sinister agenda.;['Kevin Smith', None];['Michael Parks', 'Melissa Leo', 'John Goodman', 'Michael Angarano']
21;Mirrors;I) (2008;12;110;['Horror', ' Mystery            '];6.1;35;An ex-cop and his family are the target of an evil force that is using mirrors as a gateway into their home.;['Alexandre Aja', None];['Kiefer Sutherland', 'Paula Patton', 'Amy Smart', 'Cameron Boyce']
22;Crimes à Oxford;2008;Tous publics;108;['Adventure', ' Crime', ' Horror            '];6.1;-1;At Oxford University, a professor and a grad student work together to try to stop a potential series of murders seemingly linked by mathematical symbols.;['Álex de la Iglesia', None];['Elijah Wood', 'John Hurt', 'Leonor Watling', 'Jim Carter']
23;The Strangers;2008;Tous publics;86;['Horror', ' Mystery', ' Thriller            '];6.1;47;A young couple staying in an isolated vacation home are terrorized by three unknown assailants.;['Bryan Bertino', None];['Scott Speedman', 'Liv Tyler', 'Gemma Ward', 'Alex Fisher']
24;Bug;2006;12;102;['Drama', ' Horror', ' Thriller            '];6.1;62;An unhinged war veteran holes up with a lonely woman in a spooky Oklahoma motel room. The line between reality and delusion is blurred as they discover a bug infestation.;['William Friedkin', None];['Ashley Judd', 'Michael Shannon', 'Harry Connick Jr.', 'Lynn Collins']
25;Bienvenue au cottage;2008;12;92;['Comedy', ' Crime', ' Horror            '];6.1;-1;A tough, cute woman is kidnapped for ransom and brought to a rural English cottage. David and two morons have way more to worry about than her crime boss stepdad, his two Asian killers and her.;['Paul Andrew Williams', None];"['Andy Serkis', 'Reece Shearsmith', 'Jennifer Ellison', ""Steven O'Donnell""]"
26;Dead Silence;2007;12;89;['Horror', ' Mystery', ' Thriller            '];6.1;34;A young widower returns to his hometown to search for answers to his wife's murder, which may be linked to the ghost of a deceased ventriloquist.;['James Wan', None];['Ryan Kwanten', 'Amber Valletta', 'Donnie Wahlberg', 'Michael Fairman']
27;Resident Evil: Apocalypse;2004;12;94;['Action', ' Horror', ' Sci-Fi            '];6.1;35;Alice wakes up in the Raccoon City hospital after the area has been overrun by zombies, and must now make it out of the city before a nuclear bomb is dropped.;['Alexander Witt', None];['Milla Jovovich', 'Sienna Guillory', 'Eric Mabius', 'Oded Fehr']
28;Willard;2003;Tous publics avec avertissement;100;['Drama', ' Horror', ' Thriller            '];6.1;61;A young man with an unusual connection to rats uses them at his own sociopathic will.;['Glen Morgan', None];['Crispin Glover', 'R. Lee Ermey', 'Laura Harring', 'Jackie Burroughs']
29;Détour mortel;I) (2003;16;84;['Horror', ' Thriller            '];6.1;32;Chris and a group of five friends are left stranded deep in the middle of the woods after their cars collide. As they venture deeper into the woods, they face an uncertain and bloodcurdling fate.;['Rob Schmidt', None];['Eliza Dushku', 'Jeremy Sisto', 'Emmanuelle Chriqui', 'Desmond Harrington']
30;Abîmes;2002;Tous publics;105;['Action', ' Horror', ' Mystery            '];6.1;55;Strange happenings occur on a WW II submarine.;['David Twohy', None];['Bruce Greenwood', 'David Crow', 'Matthew Davis', 'Holt McCallany']
31;Résurrection;1999;12;108;['Crime', ' Drama', ' Horror            '];6.1;-1;Chicago homicide detectives Prudhome and Hollingsworth are assigned to investigate a murder. Both become entangled in the plot of a serial killer whose goal is to recreate the body of Christ.;['Russell Mulcahy', None];['Christopher Lambert', 'Mike Anscombe', 'Jeff J.J. Authors', 'Patrick Chilvers']
32;Vampires;1998;12;108;['Action', ' Horror', ' Thriller            '];6.1;42;Recovering from an ambush that killed his entire team, a vengeful vampire slayer must retrieve an ancient Catholic relic that, should it be acquired by vampires, will allow them to walk in sunlight.;['John Carpenter', None];['James Woods', 'Daniel Baldwin', 'Sheryl Lee', 'Thomas Ian Griffith']
33;Blanche-Neige: Le plus horrible des contes;1997;R;100;['Adventure', ' Fantasy', ' Horror            '];6.1;-1;In this dark take on the fairy tale, the growing hatred of a noblewoman, secretly a practitioner of the dark arts, for her stepdaughter, and the witch's horrifying attempts to kill her.;['Michael Cohn', None];['Sigourney Weaver', 'Sam Neill', 'Gil Bellows', 'Taryn Davis']
34;Un cri dans l'océan;1998;12;106;['Action', ' Adventure', ' Horror            '];6.1;-1;A group of heavily armed hijackers board a luxury ocean liner in the South Pacific Ocean to loot it, only to do battle with a series of large-sized, tentacled, man-eating sea creatures who had already invaded the ship.;['Stephen Sommers', None];"['Treat Williams', 'Famke Janssen', 'Anthony Heald', ""Kevin J. O'Connor""]"
35;Dark Angel;1990;Tous publics;91;['Action', ' Crime', ' Horror            '];6.1;-1;A Renegade Cop is forced to work with an FBI Agent in order to bring down a group of Drug Dealers with sinister plans.;['Craig R. Baxley', None];['Dolph Lundgren', 'Brian Benben', 'Betsy Brantley', 'Matthias Hues']
36;Waxwork;1988;16;95;['Comedy', ' Horror            '];6.1;41;A wax museum owner uses his horror exhibits to unleash evil on the world.;['Anthony Hickox', None];['Zach Galligan', 'Deborah Foreman', 'Jennifer Bassey', 'Joe Baker']
37;Les clowns tueurs venus d'ailleurs;1988;12;88;['Comedy', ' Horror', ' Sci-Fi            '];6.1;43;Aliens who look like clowns come from outer space and terrorize a small town.;['Stephen Chiodo', None];['Grant Cramer', 'Suzanne Snyder', 'John Allen Nelson', 'John Vernon']
38;Demon house;1988;16;90;['Comedy', ' Fantasy', ' Horror            '];6.1;-1;Ten teenagers party at an abandoned funeral parlor on Halloween night. When an evil force awakens, demonic spirits keep them from leaving and turn their gathering into a living Hell.;['Kevin Tenney', None];['Cathy Podewell', 'Alvin Alexis', 'Hal Havins', 'Allison Barron']
39;House;1985;Tous publics;93;['Comedy', ' Fantasy', ' Horror            '];6.1;44;A troubled writer moves into a haunted house after inheriting it from his aunt.;['Steve Miner', None];['William Katt', 'Kay Lenz', 'George Wendt', 'Richard Moll']
40;Critters;1986;Tous publics;86;['Comedy', ' Horror', ' Sci-Fi            '];6.1;52;A group of small but vicious alien creatures called Crites escape from an alien prison transport vessel and land near a small farm town on earth, pursued by two shape-shifting bounty hunters.;['Stephen Herek', None];['Dee Wallace', 'M. Emmet Walsh', 'Billy Green Bush', 'Scott Grimes']
41;Week-end de terreur;1986;12;89;['Horror', ' Mystery            '];6.1;49;Nine college students staying at a friend's remote island mansion begin to fall victim to an unseen murderer over the April Fool's Day weekend, but nothing is as it seems.;['Fred Walton', None];"['Deborah Foreman', ""Griffin O'Neal"", 'Clayton Rohner', 'Jay Baker']"
42;Lifeforce - L'étoile du mal;1985;12;101;['Action', ' Horror', ' Mystery            '];6.1;50;A race of space vampires arrives in London and infects the populace, beginning an apocalyptic descent into chaos.;['Tobe Hooper', None];['Steve Railsback', 'Mathilda May', 'Peter Firth', 'Frank Finlay']
43;L'Incroyable Alligator;1980;13;91;['Horror', ' Sci-Fi', ' Thriller            '];6.1;62;A pet baby alligator is flushed down a toilet and survives in the city sewers. 12 years later, it grows to an enormous size thanks to a diet of discarded laboratory dogs injected with growth hormones. Now, humans have entered the menu.;['Lewis Teague', None];['Robert Forster', 'Robin Riker', 'Michael V. Gazzo', 'Dean Jagger']
44;Le piège;1979;12;90;['Horror            '];6.1;-1;A group of young friends stranded at a secluded roadside museum are stalked by a masked assailant who uses his telekenetic powers to control the attraction's mannequins.;['David Schmoeller', None];['Chuck Connors', 'Jocelyn Jones', 'Jon Van Ness', 'Robin Sherwood']
45;Amityville : La Maison du diable;1979;13;117;['Horror            '];6.1;28;Newlyweds and their three children move into a large house where a mass murder was committed. They start to experience strange, inexplicable manifestations which have strong effects on everyone living in or visiting the house.;['Stuart Rosenberg', None];['James Brolin', 'Margot Kidder', 'Rod Steiger', 'Don Stroud']
46;Enfer mécanique;1977;12;96;['Action', ' Horror', ' Mystery            '];6.1;21;A small desert town is terrorized by a powerful, seemingly possessed car, and the local sheriff may be the only one who can stop it.;['Elliot Silverstein', None];['James Brolin', 'Kathleen Lloyd', 'John Marley', 'R.G. Armstrong']
47;La Nuit des fous vivants;1973;13;103;['Action', ' Horror', ' Sci-Fi            '];6.1;63;The military attempts to contain a manmade combat virus that causes death and permanent insanity in those infected, as it overtakes a small Pennsylvania town.;['George A. Romero', None];['Lane Carroll', 'Will MacMillan', 'Harold Wayne Jones', 'Lloyd Hollar']
48;Hôtel Transylvanie: Changements monstres;2022;7;87;['Animation', ' Adventure', ' Comedy            '];6.0;46;After one experiment, Johnny turns into a monster and everyone else becomes human. Now it has to be seen whether they will be able to reverse this experiment.;['    Directors:', 'Derek Drymon, ', 'Jennifer Kluska', None];['Andy Samberg', 'Selena Gomez', 'Kathryn Hahn', 'Jim Gaffigan']
49;Loups-Garous;2021;R;97;['Comedy', ' Horror', ' Mystery            '];6.0;66;Feature adaptation of the video game where werewolves attack a small town.;['Josh Ruben', None];['Sam Richardson', 'Milana Vayntrub', 'George Basil', 'Sarah Burns']
0;Relic;2020;12;89;['Drama', ' Horror', ' Mystery            '];6.0;77;A daughter, mother and grandmother are haunted by a manifestation of dementia that consumes their family's home.;['Natalie Erika James', None];['Robyn Nevin', 'Emily Mortimer', 'Bella Heathcote', 'Steve Rodgers']
1;Come to Daddy;2019;R;96;['Comedy', ' Horror', ' Mystery            '];6.0;64;A man in his thirties travels to a remote cabin to reconnect with his estranged father.;['Ant Timpson', None];['Elijah Wood', 'Stephen McHattie', 'Garfield Wilson', 'Madeleine Sami']
2;The Room;2019;Tous publics;100;['Drama', ' Fantasy', ' Horror            '];6.0;-1;Matt and Kate buy an isolated house. While moving, they discover a strange room that grants them an unlimited number of material wishes. But since Kate has had two miscarriages, what they long for the most is a child.;['Christian Volckman', None];['Olga Kurylenko', 'Kevin Janssens', 'Joshua Wilson', 'John Flanders']
3;The Lodge;2019;R;108;['Drama', ' Horror', ' Mystery            '];6.0;64;A soon-to-be stepmom is snowed in with her fiancé's two children at a remote holiday village. Just as relations begin to thaw between the trio, some strange and frightening events take place.;['    Directors:', 'Severin Fiala, ', 'Veronika Franz', None];['Riley Keough', 'Jaeden Martell', 'Lia McHugh', 'Richard Armitage']
4;Anna et L'apocalypse;2017;R;93;['Comedy', ' Horror', ' Musical            '];6.0;63;A zombie apocalypse threatens the sleepy town of Little Haven - at Christmas - forcing Anna and her friends to fight, slash and sing their way to survival, facing the undead in a desperate race to reach their loved ones. But they soon discover that no one is safe in this new world, and with civilization falling apart around them, the only people they can truly rely on are each other.;['John McPhail', None];['Ella Hunt', 'Malcolm Cumming', 'Sarah Swire', 'Christopher Leveaux']
5;Don't Breathe 2;2021;16;98;['Action', ' Crime', ' Horror            '];6.0;46;The sequel is set in the years following the initial deadly home invasion, where Norman Nordstrom lives in quiet solace until his past sins catch up to him.;['Rodo Sayagues', None];['Stephen Lang', 'Madelyn Grace', 'Brendan Sexton III', 'Adam Young']
6;Assassination Nation;2018;12;108;['Action', ' Comedy', ' Crime            '];6.0;56;After a malicious data hack exposes the secrets of the perpetually American town of Salem, chaos descends and four girls must fight to survive, while coping with the hack themselves.;['Sam Levinson', None];['Odessa Young', 'Abra', 'Suki Waterhouse', 'Hari Nef']
7;Captive State;2019;Tous publics avec avertissement;109;['Action', ' Horror', ' Sci-Fi            '];6.0;54;Set in a Chicago neighborhood nearly a decade after an occupation by an extraterrestrial force, 'Captive State' explores the lives on both sides of the conflict - the collaborators and dissidents.;['Rupert Wyatt', None];['John Goodman', 'Ashton Sanders', 'Jonathan Majors', 'Vera Farmiga']
8;Unfriended: Dark Web;2018;12;92;['Horror', ' Mystery', ' Thriller            '];6.0;53;A teen comes into possession of a new laptop and soon discovers that the previous owner is not only watching him, but will also do anything to get it back.;['Stephen Susco', None];['Colin Woodell', 'Stephanie Nogueras', 'Betty Gabriel', 'Rebecca Rittenhouse']
9;La nuit a dévoré le monde;2018;12;93;['Drama', ' Horror', ' Thriller            '];6.0;50;The morning after a party, a young man wakes up to find Paris invaded by zombies.;['Dominique Rocher', None];['Anders Danielsen Lie', 'Golshifteh Farahani', 'Denis Lavant', 'Sigrid Bouaziz']
10;American Nightmare 3: Élections;2016;12 avec avertissement;108;['Action', ' Horror', ' Sci-Fi            '];6.0;55;Former Police Sergeant Barnes becomes head of security for Senator Charlie Roan, a Presidential candidate targeted for death on Purge night due to her vow to eliminate the Purge.;['James DeMonaco', None];['Frank Grillo', 'Elizabeth Mitchell', 'Mykelti Williamson', 'Joseph Julian Soria']
11;The Boy;2016;12;97;['Horror', ' Mystery', ' Thriller            '];6.0;42;An American nanny is shocked that her new English family's boy is actually a life-sized doll. After she violates a list of strict rules, disturbing events make her believe that the doll is really alive.;['William Brent Bell', None];['Lauren Cohan', 'Rupert Evans', 'James Russell', 'Jim Norton']
12;Tragedy Girls;2017;R;98;['Comedy', ' Crime', ' Horror            '];6.0;58;A twist on the slasher genre, following two death-obsessed teenage girls who use their online show about real-life tragedies to send their small mid-western town into a frenzy, and cement their legacy as modern horror legends.;['Tyler MacIntyre', None];['Brianna Hildebrand', 'Alexandra Shipp', 'Jack Quaid', 'Kevin Durand']
13;L'étrange cas Deborah Logan;2014;R;90;['Horror', ' Mystery', ' Thriller            '];6.0;-1;An elderly woman battling Alzheimer's disease agrees to let a film crew document her condition, but what they discover is something far more sinister going on.;['Adam Robitel', None];['Jill Larson', 'Anne Ramsay', 'Michelle Ang', 'Brett Gentile']
14;Cercle;II) (2015;NaN;87;['Drama', ' Horror', ' Mystery            '];6.0;-1;Held captive and faced with their imminent executions, fifty strangers are forced to choose the one person among them who deserves to live.;['    Directors:', 'Aaron Hann, ', 'Mario Miscione', None];['Allegra Masters', 'Aimee McKay', 'Ashley Key', 'Autumn Federici']
15;Backcountry;I) (2014;R;92;['Adventure', ' Drama', ' Horror            '];6.0;62;An urban couple goes camping in the woods and find themselves lost in the territory of a predatory black bear.;['Adam MacDonald', None];['Jeff Roop', 'Missy Peregrym', 'Nicholas Campbell', 'Eric Balfour']
16;Starry Eyes;2014;16;98;['Horror', ' Mystery            '];6.0;49;A hopeful young starlet uncovers the ominous origins of the Hollywood elite and enters into a deadly agreement in exchange for fame and fortune.;['    Directors:', 'Kevin Kölsch, ', 'Dennis Widmyer', None];['Alex Essoe', 'Amanda Fuller', 'Noah Segan', 'Fabianne Therese']
17;The Den;2013;R;76;['Horror', ' Mystery', ' Thriller            '];6.0;48;While studying the habits of web cam chat users from the apparent safety of her own home, a young woman's life begins to spiral out of control after witnessing a grisly murder online.;['Zachary Donohue', None];['Melanie Papalia', 'David Schlachtenhaufen', 'Adam Shapiro', 'Anna Margaret Hollyman']
18;V/H/S/2;2013;18;96;['Horror', ' Thriller            '];6.0;49;Searching for a missing student, two private investigators break into his house and find collection of VHS tapes. Viewing the horrific contents of each cassette, they realize there may be dark motives behind the student's disappearance.;['    Directors:', 'Simon Barrett, ', 'Jason Eisener, ', 'Gareth Evans, ', 'Gregg Hale, ', 'Eduardo Sánchez, ', 'Timo Tjahjanto, ', 'Adam Wingard', None];['Lawrence Michael Levine', 'Kelsy Abbott', 'Adam Wingard', 'Hannah Hughes']
19;The Woman;I) (2011;16;101;['Drama', ' Horror', ' Thriller            '];6.0;58;"When a successful country lawyer captures and attempts to ""civilize"" the last remaining member of a violent clan that has roamed the Northeast coast for decades, he puts the lives of his family in jeopardy.";['Lucky McKee', None];['Pollyanna McIntosh', 'Brandon Gerald Fuller', 'Lauren Ashley Carter', 'Chris Krzykowski']
20;The Caller;2011;12;92;['Horror', ' Thriller            '];6.0;-1;A young divorcee is getting her life back together by moving into an apartment. But what will she do when a strange person repeatedly calls her, and threatens to change her new life around?;['Matthew Parkhill', None];['Rachelle Lefevre', 'Stephen Moyer', 'Lorna Raver', 'Ed Quinn']
21;Le Téléphone de M. Harrigan;2022;13;104;['Drama', ' Horror', ' Mystery            '];6.0;55;When Mr. Harrigan dies, Craig, the teen who befriended and did odd jobs for him, puts his smart phone in his pocket before burial. When the lonely youth sends his dead friend a message, he is shocked to get a return text.;['John Lee Hancock', None];"['Donald Sutherland', 'Jaeden Martell', 'Joe Tippett', ""Colin O'Brien""]"
22;Saw 6;2009;16;90;['Horror', ' Mystery', ' Thriller            '];6.0;30;Agent Strahm is dead, and FBI agent Erickson draws nearer to Hoffman. Meanwhile, a pair of insurance executives find themselves in another game set by Jigsaw.;['Kevin Greutert', None];['Tobin Bell', 'Costas Mandylor', 'Mark Rolston', 'Betsy Russell']
23;Heartless;I) (2009;12;114;['Drama', ' Fantasy', ' Horror            '];6.0;58;Jamie Morgan, a young man with a large heart-shaped birthmark on his face, discovers that there are demons on the streets of East London.;['Philip Ridley', None];['Jim Sturgess', 'Luke Treadaway', 'Clémence Poésy', 'Justin Salinger']
24;Le silence des ombres;2010;R;112;['Horror', ' Thriller            '];6.0;28;A forensic psychiatrist discovers that all but one of her patient's multiple personalities are murder victims. She will have to find out what's happening before her time is finished.;['    Directors:', 'Måns Mårlind, ', 'Björn Stein', None];['Julianne Moore', 'Jonathan Rhys Meyers', 'Jeffrey DeMunn', 'Frances Conroy']
25;Le rite;2011;PG-13;114;['Drama', ' Horror', ' Mystery            '];6.0;38;American seminary student Michael Kovak travels to Italy to take an exorcism course.;['Mikael Håfström', None];"[""Colin O'Donoghue"", 'Anthony Hopkins', 'Ciarán Hinds', 'Alice Braga']"
26;Cold Skin;2017;Accord parental;108;['Action', ' Horror', ' Sci-Fi            '];6.0;-1;A young man arrives at a remote island to take a post of weather observer only to find himself defending the watchtower from deadly creatures which live in the island shores.;['Xavier Gens', None];['Ray Stevenson', 'David Oakes', 'Aura Garrido', 'Winslow M. Iwaki']
27;Censor;2021;NaN;84;['Horror', ' Mystery            '];6.0;69;After viewing a strangely familiar video nasty, Enid, a film censor, sets out to solve the past mystery of her sister's disappearance, embarking on a quest that dissolves the line between fiction and reality.;['Prano Bailey-Bond', None];['Niamh Algar', 'Michael Smiley', 'Nicholas Burns', 'Vincent Franklin']
28;Doghouse;2009;NaN;89;['Comedy', ' Horror', ' Sci-Fi            '];6.0;-1;A group of men, heading to a remote village to help one of their friends get over his divorce, soon discover that all the women have been infected with a virus that makes them man-hating cannibals.;['Jake West', None];['Danny Dyer', 'Noel Clarke', 'Emil Marwa', 'Lee Ingleby']
29;The Poughkeepsie Tapes;2007;R;81;['Horror', ' Mystery', ' Thriller            '];6.0;-1;In an abandoned house in Poughkeepsie, New York murder investigators uncover hundreds of tapes showing decades of a serial killer's work.;['John Erick Dowdle', None];['Stacy Chbosky', 'Ben Messmer', 'Samantha Robson', 'Ivar Brogger']
30;Enchère et en os;2008;NaN;85;['Comedy', ' Horror            '];6.0;62;A grave robber reflects on his life of crime.;['Glenn McQuaid', None];['Dominic Monaghan', 'Ron Perlman', 'Larry Fessenden', 'Angus Scrimm']
