;name;year;certificate;runtime;genre;rating;metascore;text-muted;director;stars
24;Drôle de frimousse;1957;Unrated;103;['Comedy', ' Musical', ' Romance            '];7.0;75;An impromptu fashion shoot at a book store brings about a new fashion model discovery in the shop clerk.;['Stanley Donen', None];['Audrey Hepburn', 'Fred Astaire', 'Kay Thompson', 'Michel Auclair']
25;Oklahoma!;1955;Tous Public;145;['Comedy', ' Drama', ' Musical            '];7.0;74;In Oklahoma, several farmers, cowboys and a traveling salesman compete for the romantic favors of various local ladies.;['Fred Zinnemann', None];['Gordon MacRae', 'Gloria Grahame', 'Gene Nelson', 'Charlotte Greenwood']
26;Mélodie du sud;1946;Tous publics;94;['Animation', ' Comedy', ' Family            '];7.0;54;The kindly story-teller Uncle Remus tells a young boy stories about trickster Br'er Rabbit, who outwits Br'er Fox and slow-witted Br'er Bear.;['    Directors:', 'Harve Foster, ', 'Wilfred Jackson', None];['Ruth Warrick', 'Bobby Driscoll', 'James Baskett', 'Luana Patten']
27;Aladdin;2019;Tous publics;128;['Adventure', ' Comedy', ' Family            '];6.9;53;A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.;['Guy Ritchie', None];['Will Smith', 'Mena Massoud', 'Naomi Scott', 'Marwan Kenzari']
28;Rio;2011;Tous publics;96;['Animation', ' Adventure', ' Comedy            '];6.9;63;When Blu, a domesticated macaw from small-town Minnesota, meets the fiercely independent Jewel, he takes off on an adventure to Rio de Janeiro with the bird of his dreams.;['Carlos Saldanha', None];['Jesse Eisenberg', 'Anne Hathaway', 'George Lopez', 'Karen Disher']
29;Kaho Naa... Pyaar Hai;2000;NaN;172;['Action', ' Musical', ' Romance            '];6.9;-1;A young girl meets the doppelganger of her deceased boyfriend and now has a chance to find the people who have murdered him.;['Rakesh Roshan', None];['Hrithik Roshan', 'Ameesha Patel', 'Anupam Kher', 'Dalip Tahil']
30;La route d'Eldorado;2000;Tous publics;89;['Animation', ' Adventure', ' Comedy            '];6.9;51;Two swindlers get their hands on a map to the fabled city of gold, El Dorado.;['    Directors:', 'Bibo Bergeron, ', 'Don Paul, ', 'Jeffrey Katzenberg', None];['Kevin Kline', 'Kenneth Branagh', 'Rosie Perez', 'Armand Assante']
31;L'île au trésor des Muppets;1996;Tous Public;99;['Action', ' Adventure', ' Comedy            '];6.9;64;The Muppets' twist on the classic tale.;['    Directors:', 'Brian Henson, ', 'David Lane', None];['Tim Curry', 'Billy Connolly', 'Jennifer Saunders', 'Kevin Bishop']
32;Dingo et Max;1995;Tous publics;78;['Animation', ' Adventure', ' Comedy            '];6.9;53;When Max makes a preposterous promise to a girl he has a crush on, his chances to fulfilling it seem hopeless when he is dragged onto a cross-country trip with his embarrassing father, Goofy.;['Kevin Lima', None];['Bill Farmer', 'Jason Marsden', 'Jim Cummings', 'Kellie Martin']
33;Les news boys;1992;PG;121;['Drama', ' Family', ' History            '];6.9;46;A musical based on the New York City newsboy strike of 1899. When young newspaper sellers are exploited beyond reason by their bosses they set out to enact change and are met by the ruthlessness of big business.;['Kenny Ortega', None];['Christian Bale', 'Bill Pullman', 'Robert Duvall', 'Ann-Margret']
34;Fievel et le Nouveau Monde;1986;Tous publics;80;['Animation', ' Adventure', ' Comedy            '];6.9;38;While emigrating to the United States, a young Russian mouse gets separated from his family and must relocate them while trying to survive in a new country.;['Don Bluth', None];['Dom DeLuise', 'Christopher Plummer', 'Erica Yohn', 'Nehemiah Persoff']
35;Le Petit Monde de Charlotte;1973;NaN;94;['Animation', ' Adventure', ' Drama            '];6.9;73;Wilbur is a farm pig who's terrified that he'll end up on the dinner table. His friend Charlotte, a charming spider, comes to his rescue. She weaves words into her web, convincing the farmer that Wilbur is too special a pig to kill.;['    Directors:', 'Charles A. Nichols, ', 'Iwao Takamoto', None];['Debbie Reynolds', 'Henry Gibson', 'Paul Lynde', 'Rex Allen']
36;Chitty Chitty Bang Bang;1968;Tous publics;144;['Adventure', ' Family', ' Fantasy            '];6.9;64;A down-on-his-luck inventor turns a broken-down Grand Prix car into a fancy vehicle for his children, and then they go off on a magical fantasy adventure to save their grandfather in a far-off land.;['Ken Hughes', None];['Dick Van Dyke', 'Sally Ann Howes', 'Lionel Jeffries', 'Benny Hill']
