;name;year;certificate;runtime;genre;rating;metascore;text-muted;director;stars
19;The Lobster;2015;Tous publics avec avertissement;119;['Drama', ' Romance', ' Sci-Fi            '];7.1;82;In a dystopian near future, according to the laws of The City, single people are taken to The Hotel, where they are obliged to find a romantic partner in 45 days or they're transformed into beasts and sent off into The Woods.;['Yorgos Lanthimos', None];['Colin Farrell', 'Rachel Weisz', 'Jessica Barden', 'Olivia Colman']
20;Le monde de Nathan;2014;Tous Public;111;['Drama', ' Romance            '];7.1;65;A socially awkward teenage maths prodigy finds new confidence and new friendships when he lands a spot on the British squad at the International Mathematics Olympiad.;['Morgan Matthews', None];['Asa Butterfield', 'Rafe Spall', 'Sally Hawkins', 'Eddie Marsan']
21;Loin de la foule déchaînée;2015;Tous publics;119;['Drama', ' Romance            '];7.1;71;"In Victorian England, the independent and headstrong Bathsheba Everdene attracts three very different suitors: Gabriel Oak, a sheep farmer; Frank Troy, a reckless Sergeant; and William Boldwood, a prosperous and mature bachelor.";['Thomas Vinterberg', None];['Carey Mulligan', 'Matthias Schoenaerts', 'Michael Sheen', 'Tom Sturridge']
22;La Belle et la Bête;I) (2017;Tous publics;129;['Adventure', ' Family', ' Fantasy            '];7.1;65;A selfish Prince is cursed to become a monster for the rest of his life, unless he learns to fall in love with a beautiful young woman he keeps prisoner.;['Bill Condon', None];['Emma Watson', 'Dan Stevens', 'Luke Evans', 'Josh Gad']
23;La Femme du Diplomate;2014;R;95;['Comedy', ' Drama', ' Romance            '];7.1;52;An aspiring novelist enters into a relationship with a woman, though there's just one catch: She's married and the couple can only meet between the hours of 5 and 7 each evening.;['Victor Levin', None];['Anton Yelchin', 'Bérénice Marlohe', 'Olivia Thirlby', 'Lambert Wilson']
24;Beaucoup de bruit pour rien;I) (2012;Tous Public;109;['Comedy', ' Drama', ' Romance            '];7.1;78;A modern retelling of Shakespeare's classic comedy about two pairs of lovers with different takes on romance and a way with words.;['Joss Whedon', None];['Alexis Denisof', 'Amy Acker', 'Fran Kranz', 'Jillian Morgese']
25;Les Voies du destin;2013;Tous publics avec avertissement;116;['Biography', ' Drama', ' Romance            '];7.1;59;A former British Army officer, who was tortured as a prisoner of war at a Japanese labor camp during World War II, discovers that the man responsible for much of his treatment is still alive and sets out to confront him.;['Jonathan Teplitzky', None];['Colin Firth', 'Nicole Kidman', 'Stellan Skarsgård', 'Jeremy Irvine']
26;Lore;2012;Tous publics;109;['Drama', ' Romance', ' War            '];7.1;76;As the Allies sweep across Germany, Lore leads her siblings on a journey that exposes them to the truth of their parents' beliefs. An encounter with a mysterious refugee forces Lore to rely on a person she has always been taught to hate.;['Cate Shortland', None];['Saskia Rosendahl', 'Kai-Peter Malina', 'Nele Trebs', 'Ursina Lardi']
27;The Hit Girls;2012;Tous publics;112;['Comedy', ' Music', ' Romance            '];7.1;66;Beca, a freshman at Barden University, is cajoled into joining The Bellas, her school's all-girls singing group. Injecting some much needed energy into their repertoire, The Bellas take on their male rivals in a campus competition.;['Jason Moore', None];['Anna Kendrick', 'Brittany Snow', 'Rebel Wilson', 'Anna Camp']
28;The Spectacular Now;2013;Tous publics;95;['Drama', ' Romance            '];7.1;82;"A hard-partying high school senior's philosophy on life changes when he meets the not-so-typical ""nice girl.""";['James Ponsoldt', None];['Miles Teller', 'Shailene Woodley', 'Kyle Chandler', 'Jennifer Jason Leigh']
29;Love, Rosie;2014;R;102;['Comedy', ' Romance            '];7.1;44;Rosie and Alex have been best friends since they were 5, so they couldn't possibly be right for one another...or could they? When it comes to love, life and making the right choices, these two are their own worst enemies.;['Christian Ditter', None];['Lily Collins', 'Sam Claflin', 'Christian Cooke', 'Jaime Winstone']
30;Les amours imaginaires;2010;Tous publics;101;['Drama', ' Romance            '];7.1;70;The story of three close friends who are involved in a love-triangle.;['Xavier Dolan', None];['Xavier Dolan', 'Monia Chokri', 'Niels Schneider', 'Anne Dorval']
31;Remember Me;I) (2010;Tous Public;113;['Drama', ' Romance            '];7.1;40;A romantic drama centered on two new lovers: Tyler, whose parents have split in the wake of his brother's suicide, and Ally, who lives each day to the fullest since witnessing her mother's murder.;['Allen Coulter', None];['Robert Pattinson', 'Emilie de Ravin', 'Caitlyn Rund', 'Moisés Acevedo']
32;Auprès de moi toujours;2010;Tous publics;103;['Drama', ' Romance', ' Sci-Fi            '];7.1;69;The lives of three friends, from their early school days into young adulthood, when the reality of the world they live in comes knocking.;['Mark Romanek', None];['Keira Knightley', 'Carey Mulligan', 'Andrew Garfield', 'Izzy Meikle-Small']
33;Nowhere Boy;2009;Tous publics;98;['Biography', ' Drama', ' Music            '];7.1;67;A chronicle of John Lennon's first years, focused mainly in his adolescence and his relationship with his stern aunt Mimi, who raised him, and his absentee mother Julia, who re-entered his life at a crucial moment in his young life.;['Sam Taylor-Johnson', None];['Aaron Taylor-Johnson', 'Kristin Scott Thomas', 'Anne-Marie Duff', 'David Threlfall']
